id_calon,pekerjaan,,
7201-00-0000-0402,Peran dan partisipasinya dalam pelaksanaan Musyawarah Daerah dari Instansi KADIN TKT. I Sulawesi Tengah tahun 1994,,
7201-00-0000-0402,"Partisipasi Pelaksanaan Pagelaran Budaya MODERO NIGHT di Kedutaan Besar Amerika Serikat di Jakarta, mewakili Team Kesenian Kab.Poso Sulawesi Tengah dari Instansi BUPATI KEPALA DAERAH TINGKAT II POSO lahn 1995",,
7201-00-0000-0402,Pailisipasi menyukseskan Pameran Investrade EXPO 1996 di Arena Pekan Raya Jakarta dari Instansi GUBERNUR KEPALA DAERAH TINGKAT I SULAWESI TENGAH tahun 1996,,
7201-00-0000-0402,Peran aktif dalam pengurusan BPD HIMPI Sulawesi Tcngah dari Instansi BPD HIMPI SULAWESI TENGAH tahun 1997,,
7201-00-0000-0402,Analisis represcnlatif pembangunan di Sulawesi Tengah dalam mengliadapi AFTA Pembangunan Indonesia dari Instansi UNIVERSITAS TADULAKO tahun 1998,,
7201-00-0000-0402,Ketua BIM PEAGA pada Pemb.Kawasan ASEAN di Davao,,
7201-00-0000-0402,Tim promosi pariwisata Sulterig di Belanda dan Jerman,,
7201-00-0000-0402,Promosi Pariwisata & Menarik Investor di Davoa Philipina,,
7201-00-0000-0402,Tim LPJK pada Kunjungan Kerjasama dan Penjajakan Tenaga Kerja Konstruksi di Kuala Lumpur Malaysia.,,
7301-00-0000-0502,"1981-1988, PPK, MANAGER, SULAWESI SELATAN",,
7301-00-0000-0502,"1991-1998, PASKUD HASANUDDIN, DIREKTUR, SULAWESI SELATAN",,
7301-00-0000-0502,"1998-2002, PT. GORO BATARA SAKTI, DIREKTUR, JAKARTA",,
7301-00-0000-0502,"2011-2013, PT. NUSANTARA HALID, DIREKTUR, JAKARTA",,
7301-00-0000-0901,Dirut PT. Tri Putia Gowa Mandiri,,
7301-00-0000-0901,"Anggola DPRD Prov, Sulawesi Selatan",,
7301-00-0000-0601,Tahun 1974-1976: Diangkat menjadi CPNS,,
7301-00-0000-0601,Tahun 1978-1980: Kepala Desa Mallilingi Kabupaten Dati II Bantaeng,,
7301-00-0000-0601,Tahun 1985-1987: Pgs. Kepala Bagian Pemerintahan Kabupaten Dati II Gowa/,,
7301-00-0000-0601,Tahun 1987-1988: Pgs. Kepala Kantor Catatan Sipil Kabupaten Dati II Gowa,,
7301-00-0000-0601,"Tahun 1988-1992: Camat Bajeng, Kab. Dati II Gowa",,
7301-00-0000-0601,Tahun 1992-1997: Kepala Dinas Pendapatan Daerah Tingkat II Gowa,,
7301-00-0000-0601,Tahun 1997-1998: Kepala Biro Humas Propinsi Dati I Sulawesi Selatan,,
7301-00-0000-0601,Tahun 1998: Sekretaris Wilayah Daerah Tk. II Kabupaten Gowa,,
7301-00-0000-0601,Tahun 1998-2008: Bupati Kepala Daerah Tk. II Bantaeng,,
7301-00-0000-0601,Tahun 2001-Skrg: Pengajar/Dosen pada STIA-LAN Makassar,,
7301-00-0000-0601,Tahun 2003-Skrg: Staf Ahil pada Wakil Gubernur Sulsel,,
7301-00-0000-0601,Tahun 2008-Skrg: Pengajar/Dosen pada PPs UIT Mks,,
7301-00-0000-0601,Tahun 2008: Asisten Tata Praja Propinsi Sulawesi Selatan,,
7301-00-0000-0601,Tahun 2008-2009: Asisten Pemerintahan Propinsi Sulawesi Selatan,,
7301-00-0000-0601,Tahun 2009-Skrg: Pengajar pada Prog. Pasca Sarjana UNM Mks,,
7301-00-0000-0601,Tahun 2009-Skrg: Kepala Inspektorat Propinsi Sulawesi Selatan,,
7301-00-0000-1001,CV MARIMBA UTAMA1981 Wki - Direktur Direktris Makassar,,
7301-00-0000-1001,CV. MARIMBA UTAMA 1986 Makassar Dircktur,,
7301-00-0000-1001,PT. MARIMBA UTAMA 1988 Makassar,,
7301-00-0000-1001,PT. SUMBER BATU Cab. Sulawesi 1989 Pimp. Cabang Makassar,,
7301-00-0000-1001,PT. AYUD1A PRAT1WI 1987 Komisaris Makassar,,
7301-00-0000-1001,PT. TOGA GAY A 1988 Dtrektris Makassar,,
7301-00-0000-1001,"LEMBAGA PENDIDIKAN ""PUTRA JAYA BANGSA"" 1996 Direktur Makassar",,
7301-00-0000-1001,PT.C1PTASIAR SARANA AKTUAL Direktur Makassar,,
7301-00-0000-1001,PT. DEWl ARUNG LAUTAN (PBM/EMKl.) 1997 1997 Direktur Makassar,,
7301-00-0000-1001,KONSULTAN PENINGKATAN PAD MENEG OTDA ( Apressial) 2001 Pimpinan Jakarta,,
7301-00-0000-1001,PT. INTAN PERMATA TIMUR Komisarnis Jakarta,,
7301-00-0000-1001,PT. FALAH JAY A Cab. Sulawesi 2003 Pimp. Cabang Makassar,,
7301-00-0000-1001,PT. R1NDANG BUMI UTAMA Cabang Sulawesi 2001 Dirckiur Makassar,,
7301-00-0000-1001,CV. SWEETLY SUGARINDO Direktur Makassar,,
7301-00-0000-1001,PT. RATU SING KONG rNDONESIA 2004 2012 Dirtktur Jakarta,,
7301-00-0000-0301,Anggota DPR RI,,
7301-00-0000-0301,"Dirut PT Amanah Putra Nusantara, 1990-2004",,
7301-00-0000-0301,"Dirut, Pt Sinar Hudaya 1997-2004",,
7301-00-0000-0703,Marketing Hotel KENARI,,
7301-00-0000-0703,Finance PT. Slmpati Air,,
7301-00-0000-0703,Owner PT. Mitra Mustika Pratama,,
7301-00-0000-0401,DIREKTUR UTAMA PT. RIMAU GROUP,,
7301-00-0000-0401,KOMISARIS UTAMA PT. SENAMAS GROUP,,
7301-00-0000-0801,"Direktur Management,, -2009",,
7301-00-0000-0801,"Anggota DPR RI,, 2009-2014",,
7302-00-0000-0101,"2005-2009, KONSULTAN, AHLI KOMUNIKASI INTERNAL & EKSTERNAL 26 BANK, JAKARTA",,
7302-00-0000-0101,"2003-2009, GAGAH COMMUNICATION, PRESIDEN DIREKTUR, JAKARTA",,
7302-00-0000-0101,"2000-2001, MAJALAH SWA, REDAKTO, JAKARTA",,
7302-00-0000-0101,"1999-2000, INTERNET AGRAKOM SERVICE, -, BALI",,
7302-00-0000-0501,"1997-2014, DPR Rl, ANGGOTA, JAKARTA",,
7302-00-0000-0502,"2005-2009, NOTARIS, NOTARIS, JAKARTA",,
7302-00-0000-0901,Duta Besar Luar Biasa Berkuasa Penuh Rl Untuk Republik India,,
7302-00-0000-0901,Ketua DPP Partai Persatuan Pembangunan (PPP) 2011 - 2015,,
7302-00-0000-0901,Penasehat Indonesia - India Friendship Society,,
7302-00-0000-0901,Anggota DPR Rl Periode 2004 - 2009,,
7302-00-0000-0901,Ketua Dewan Pimpinan Pusat PHP PPP,,
7302-00-0000-0901,Penasehat Fraksi Partai Persatuan Pembangunan DPR Rl,,
7302-00-0000-0901,Wakil Ketua Badan Kerjasama Antar Parlemen (BKSAP) DPR Rl,,
7302-00-0000-0901,"Ketua Group Kerjasama Bilateral dengan Parlemen Afrika Selatan .,",,
7302-00-0000-0901,Majelis Pertimbangan Pusat PPP,,
7302-00-0000-0901,Jaksa Agung Republik Indonesia,,
7302-00-0000-0901,Advokat/Pengacara/Penasehat Hukum,,
7302-00-0000-0901,Kepala Badan Pembinaan Hukum ABRT,,
7302-00-0000-0901,Oditur Jenderal ABRI,,
7302-00-0000-0901,Wakil Gubernur Kepala Daerah Tingkat - Propinsi Sulawesi Selatan,,
7302-00-0000-0901,Pjs. Walikota Madya Makassar - Sulawesi Selatan,,
7302-00-0000-0901,Pjs. Bupati Kepala Daerah Tingkat II - Jeneponto - Sulawesi Selatan,,
7302-00-0000-0901,Direktur Akademi Hukum Militer/Petguruan Tinggi Hukum Militer,,
7302-00-0000-0901,Oditur Militer Tinggi,,
7302-00-0000-0901,Sesbid VI/Bakorstanasda Jaya,,
7302-00-0000-0901,Kepala Hukum Kodam Jayakarta - DKI Jakarta,,
7302-00-0000-0901,Kepala Hukum Kodam I Bukit Barisan Sumatra Utara,,
7302-00-0000-0901,Wakil Kepala Hukum KOSTRAD,,
7302-00-0000-0901,Asisten Pribadi Jend. TNI L.B. Moerdani (AS Intel Hankam/KABAISABRI/Kapus Intelstrart/Waka-Bakin,,
7302-00-0000-0901,Asisten Atase Pertahanan Rl di Singapore,,
7302-00-0000-0901,Pabandya A 53 Dit A BAIS ABRI,,
7302-00-0000-0901,Paban Muda Dit. A Bais ABRI,,
7302-00-0000-0901,Paban Muda Sospol Sintel/G.I Intel Hankam,,
7302-00-0000-0901,Staf Paban 7 Luar Negeri G.I/Intel Hankam,,
7302-00-0000-0901,Karo Litbang Kum Mil PUSDIKKUM TNI AD,,
7302-00-0000-0901,Kepala Biro Hukum PUSDIKKUM TNI AD,,
7302-00-0000-0901,Pamasis AHM/PTHM,,
7302-00-0000-0901,Danton 1 / 2 Yon SG Kodam X Lambung Mangkurat Kalimantan Selatan,,
7302-00-0000-0901,Staf Paban 7 Kodam X Lambung Mangkurat Kalimantan Selatan,,
7302-00-0000-0901,Staf Komando Antar Daerah Kalimantan (Koanda Kalimantan),,
7302-00-0000-0604,Direktur Utama PT. Wardana Artha Guna (Real Estate & Contractor) pada tahun 1998 sampai dengan sekarang,,
7302-00-0000-0604,Ketua Yayasan Pendidikan Gema Insan Akademik Makassar (Sekolah Tinggi Ilmu Kesehatan GIA Makassar) pada tahun 2007 sampai dengan sekarang,,
7302-00-0000-0604,Direktur Utama PT. Gia Lestari (Rumah Sakit Bersalin GIA Lestari) pada tahun 2009 sampai dengan sekarang,,
7302-00-0000-0301,Staf PT Pemodalan Nasional Madani 2002,,
7302-00-0000-0301,Anggota DPRD Provinsi Sulsel 2004-Sekarang,,
7302-00-0000-0707,,,
7302-00-0000-0402,PNS (Guru) Tahun 1990-2004,,
7302-00-0000-0802,"PT. Nesic Bukaka Indonesia, Senior Engineer, WLL Department, 1997-2003",,
7302-00-0000-0802,"Dewan Perwakilan Rakyat Republik Indonesia, Anggota DPR RI /F Pan, 2009-2014",,
7303-00-0000-0101,,,
7303-00-0000-0501,"1993-1997, PT. ASINDO SETIATAMA, SITE MANAGER, NASIONAL",,
7303-00-0000-0501,"1997-1998, CV. KARYA LINGGA,DIREKTUR TEKNIK, NASIONAL",,
7303-00-0000-0501,"1998-1999, PT. BRAGAS CIPTA, KOMISARIS, NASIONAL",,
7303-00-0000-0501,"1999-2004, DPRD, ANGGOTA, MAKASSAR",,
7303-00-0000-0501,"2004-2005, DPRD, KETUA, MAKASSAR",,
7303-00-0000-0503,"2007-2008, PUSKESMAS LAMPIA, DOKTER GIGI, LUWU TIMUR",,
7303-00-0000-0503,"2008-2009, PUSKESMAS KATOBENGKE, DOKTER GIGI, BAUBAU",,
7303-00-0000-0901,Direktris PT. Bayumas Jaya Mandiri Jakarta,,
7303-00-0000-0602,KEPALA DESA PARIA TAHUN 1976.,,
7303-00-0000-0602,KASUBAG PEMERINTAHAN DESA 1983.,,
7303-00-0000-0602,KASUBAG TU KANTOR SOSPOL KAB.PINRANG 1983,,
7303-00-0000-0602,CAMAT CEMPA TAHUN 1985.,,
7303-00-0000-0602,CAMAT WATANG SAWITTO TAHUN 1989,,
7303-00-0000-0602,KADIS KPBKRSIHAN KAB.PINRANG TAHUN 1994,,
7303-00-0000-0602,ASISTEN ADM.PEMB.SETDA KAB.PINRANG 1996,,
7303-00-0000-0602,KADIS PENDAPATAN DAERAH KALI PINRANG 1998,,
7303-00-0000-0602,BUPATI PINRANG PERIODE 1999-2004 TAHUN 1999,,
7303-00-0000-0602,BUPATI PINRANG PERIODE 2004-2009 TAHUN 2004,,
7303-00-0000-0602,KETUA DEWAN HARIAN ANGK.45 TAHUN 1999,,
7303-00-0000-0602,KETUA IPHI KAB PINRANG TAHUN 2008,,
7303-00-0000-0602,KETUA HKTI KAB.PINRANG TAHUN 2007-2012,,
7303-00-0000-0602,ANGGOTA DPRD PROPINSI SULAWESI SELATAN TAHUN 2009,,
7303-00-0000-0702,DPR-RI ANGGGOTA 2009 -2014 JAKARTA,,
7303-00-0000-0702,PEMERINTAH DAERAH KAB. LUWU SULSEL BUPATI 2008/2009 SULAWESI SELATAN,,
7303-00-0000-0702,PEMERINTAH DAERAH KAB. LUWU SULSEL WAKIL BUPATI 2004/2008 SULAWESI SELATAN,,
7303-00-0000-0702,KONSULTAN PERENCANAN DAN PENGAWASAN JAL AN & JEMBATAN SITE ENGINEER 2001/2004 SULAWESI SELATAN,,
7303-00-0000-0702,KONSULTAN PROYEK PEKERJAAN DISAIN JALAN & JEMBATAN NTB SITE ENGINEER 2000/2001 NTB,,
7303-00-0000-0702,KONSULTAN PROYEK PEKERJAAN DISAIN JALAN & JEMBATAN SULAWESI SELATAN SITE ENGINEER 2000/2001 SULAWESI SELATAN,,
7303-00-0000-0702,KONSULTAN PROYEK PERENCANAAN FISIBILITY STUDY TERMINAL TYPE A PALOPO SITE ENGINEER 1999/2000 PALOPO,,
7303-00-0000-0702,KONSULTAN PROYEK PENGAWASAN JALAN & JEMBATAN RUAS CIREBON.- LOSARI (JALUR PANTURA BRIDGE ENGINEER 1996/1999 JAWA BARAT,,
7303-00-0000-0702,KONSULTAN PROYEK PENGAWASAN PEMBANGUNAN JALAN ANCOL TIMUR JAKARTA UTARA BRIDGE ENGINEER 1996 JAKARTA UTARA,,
7303-00-0000-0702,KONSULTAN PROYEK PEMBANGUNA JEMBATAN NASIONAL SUMATERA SELATAN BRIDGE ENGINEER 1995/1996 SUMATERA SELATAN,,
7303-00-0000-0702,KONSULTAN PROYEK PENGGANTIAN JEMBATAN PROP. SULAWESI SELATAN BRIDGE ENGINEER 1994/1995 SULAWESI SELATAN,,
7303-00-0000-0702,KONSULTAN PENGAWAS PROYEK PEMBANGUNAN JALAN & JEMBATAN NASIONAL MUARA WAHAU-LABANAN CHIEF INSPECTOR 1993/1994 KALIMANTAN TIMUR,,
7303-00-0000-0702,"KONSULTAN PENGAWAS PROYEK OVERLAY BANDARA LAHA SITE ENGINEER 1992/1993 TAHUNA, SANGIR TALAUT",,
7303-00-0000-0702,KONSULTAN PENGAWAS PROYEK INPRES PENNGKATAN JALAN DAN JEMBATAN SANGIHE TALAUD SITE ENGINEER 1991/1992 KEP. SANGIR TALAUD,,
7303-00-0000-0702,KONSULTAN PENGAWAS PROYEK PEMBANGUNAN JALAN & JEMBATAN PROP. MALUKU QUALITY ENGINEER 1991 PROP. MALUKU,,
7303-00-0000-0702,PROYEK PENGGANTIAN JEMBATAN TOMONI CS PROPINSI SULAWESI SELATAN INSPECTOR 1990/1991 SULAWESI SELATAN,,
7303-00-0000-0801,"PT. Berdikari Holding Company, Karyawan, 1995-2000",,
7303-00-0000-0801,"UD Amar Agre Sia Makassar, Direktur, 2002-2009",,
7303-00-0000-0801,"DPR RI, Anggota, 2009-Sekarang",,
7401-00-0000-0501,1983-1989. CV. KONSULTAN DAYA BINA. DIREKTUR.,,
7401-00-0000-0501,1990-2000. PT. RAPESA. DIREKTUR UTAMA. KENDARI,,
7401-00-0000-0501,"2000-2005. KEPALA DAERAH, BUPATI. MUNA",,
7401-00-0000-0501,"2005-2010. KEPALA DAERAH, BUPATI. MUNA",,
7401-00-0000-0902,"PNS Setwilda Tk. I Sultra, Tahun 1975",,
7401-00-0000-0902,"Staf Direktorat Khusus Prov. Sultra, 1975-1977",,
7401-00-0000-0902,Tugas belajar pada APDN Ujung Pandang Tahun 1977 s/d. 1980,,
7401-00-0000-0902,"Staf Pelaksana Teknis Pemilu PPD 1 Sultra, Tahun 1977 s/d. 1980",,
7401-00-0000-0902,"Pls. Kasi Organisasi Sospol dan Profesi Dit.Sospol Tk. 1 Sultra, Tahun 1981 s/d. 1983",,
7401-00-0000-0902,"Pj. Kasubag. Pengumpulan Data Informal Biro Humas Setwilda Prov. Sultra, Tahun 1984",,
7401-00-0000-0902,"Adc. Wakil Gubernur KDH, Tk.I Prov. Sultra, Tahun 1983 s/d 1986",,
7401-00-0000-0902,"Pis. Kabag Pengumpulan Data dan Informasi Biro Humas Setwilda Prov. Sultra, Tahun 1986",,
7401-00-0000-0902,"Camat Betoamban Dati II Kabupaten Buton, Tahun 1986 s/d. 1993",,
7401-00-0000-0902,Dosen Luar Biasa pada Unidayan Baubau Tahun 1990 s/d. 1994,,
7401-00-0000-0902,"Kepala Dinas Pendapatan Daerah Dati II Kabupaten Buton, Tahun 1993 s/d, 1995",,
7401-00-0000-0902,"Kepala Biro Tata Pemerintahan Setwilda Tk. I Provinsi Sultra, Tahun 1995 s/d. 2001",,
7401-00-0000-0902,"Kepala Biro Perekonomian Setda Provinsi Sultra, Tahun 2001 s/d. 2003",,
7401-00-0000-0902,"Walikota Baubau, Tahun 2003 s/d. 2008",,
7401-00-0000-0902,"Walikota Baubau, Tahun 2008 s/d 2013",,
7401-00-0000-0603,"2005-2010, Direktur, Kolaka",,
7401-00-0000-0702,Direktur Utama PT. ESCALA TEHNIK CAHAYA ABADI (1996_2000),,
7401-00-0000-0702,Direktur PT. GAPURA DUTA PERSADA (2001),,
7401-00-0000-0702,Anggota DPR Rl Periode (2009-2014),,
7401-00-0000-0802,"Pemasaran Pariwisata Dinas Pariwisata & Ekonomi Kreatif Provinsi Sulawesi Tenggara,",,
7401-00-0000-0802,"Tata Laksana Setda Provinsi Sulawesi Tenggara, Kepala Bagian, -2009",,
7401-00-0000-0802,"Pertambangan dan Energi BAPPEDA Provinsi Sulawesi Tenggara, Kepala Sub Bagian,",,
7501-00-0000-0501,"1992-2004, MPR Rl, ANGGOTA, JAKARTA",,
7501-00-0000-0501,"2001-2009, PEMERINTAH, GUBERNUR, GORONTALO",,
7501-00-0000-0501,"2003-2007, APPSi, WAKIL KETUA, JAKARTA",,
7501-00-0000-0501,"2009-2011, KELAUTAN DAN PERIKANAN, MENTERI, JAKARTA",,
7501-00-0000-0502,"1995-2009, PT. INTIRUM INDOMASTECH, DIREKTUR UTAMA, JAKARTA",,
7501-00-0000-0502,"2008-2010, MAJALAH TRANS TIMUR, PEMIMPIN UMUM.",,
7501-00-0000-0601,Konsultan Political Marketing. (2008 - sekarang),,
7501-00-0000-0601,Direkiur Penerbit Pustaka Gorontalo (2003 sekarang),,
7501-00-0000-0601,"Redaktur Eksekutif Harian Radar Gorontalo (sejak 2005, dan sekarang sedang ""ex-offieio'').",,
7501-00-0000-0601,"Pemimpin Redaksi Tabloid ""Bingkai"" (2002-2003),",,
7501-00-0000-0601,Redaktur Harian Goronlalo Post (2001-2002).,,
7501-00-0000-0601,"Pemimpin Redaksi ""Habari Lo Lipn'' (mediasosialisasi perjuangan pembentukan provinsi Gorontalo, 1999-2001).",,
7601-00-0000-0502,Direktur Keuanagan PERSADA GROUP 2004-2009,,
7601-00-0000-0502,DIREKTUR PT. BINA KARYA PERSADA 2000-2004,,
7601-00-0000-0601,Komisaris Utama PT. Nursyam Karya Pratam,,
7601-00-0000-0601,Komisaris Utama PT. Mitra Polewali Mandar,,
7601-00-0000-0601,Pimpinan SPBU 74.913.49,,
7601-00-0000-0601,Pimpinan SPBU 74.913.99,,
7601-00-0000-0701,DANYAN 2/DAM IV DIPOUEGORD 1991- 1993,,
7601-00-0000-0701,DANDIM 0716 DEMAK DAM IV DIPONEGORO 1993 -1994,,
7601-00-0000-0701,ASSOSPOL DAM IV /DIPOUEGORO 1995 - 1997,,
7601-00-0000-0701,DANEM 141 TODDOPULI /DAM VII WRB 1997 - 2000,,
7601-00-0000-0701,DANPUSSEN KAV 2001 - 2003,,
8101-00-0000-0501,"1986-2013, ADVOKAT. PENGACARA, INDONESIA",,
8101-00-0000-0501,"2009-2013, DPR/MPR Rl. ANGGOTA DPR/MPR RI, INDONESIA",,
8101-00-0000-0201,,,
8101-00-0000-0601,DIREKTUR UTAMA PT AMIRTHA MUSTIKA SARI,,
8101-00-0000-0404,"Anggota DPRD Provinsi Maluku, 2009-2014, Jabatan Wakil Ketua DPRD Provinsi Maluku, (PAW) 2012-2014",,
8101-00-0000-0404,"Anggota DPRD Provinsi Maluku, PAW, Masa bakti 2006-2009, Wakil Ketua Komisi D (Kesra dan SDM), 2007-2009",,
8101-00-0000-0404,"Sekretarir. Yayasan Gasira/Maluku, 2007-sekarang",,
8101-00-0000-0404,"Anggota Pokja Forum Kawasan Timur Indonesia, 2005-2009",,
8101-00-0000-0404,"(dari staf s/d menjadi Direktur Eksekutif) Lembaga Partisipasi Pembangunan Masyarakat Maluku, 1997-2010",,
8201-00-0000-0502,"2009-2014, DPRD MALUKU, KETUA DPRD, MALUKU UTARA",,
8201-00-0000-0403,DIREKTUR & PRODUSER PT IDENESIA (2010-sekarang),,
8201-00-0000-0403,DIREKTUR CV MISC INDONESIA (2010-sekarang),,
8201-00-0000-0801,"Bella Group, Komisaris, 2010-2011",,
8201-00-0000-0801,"DPRD Provinsi Maluku Utara. Wkl. Ketua, 2004-2009",,
8201-00-0000-0801,"DPR/MPR-RI, Anggota, 1999-2004",,
8201-00-0000-0801,"CV Tri Karya, Direktur, 1982-1992",,
9101-00-0000-0102,,,
9101-00-0000-0507,"2009-2014, DPD RI, ANGGOTA, PAPUA",,
9101-00-0000-0202,Anggota DPR RI,,
9101-00-0000-0610,Tahun 1998 sampai dengan sekarang Komisaris PT. Sinar Puma Karya Di Srui,,
9101-00-0000-0304,,,
9101-00-0000-0705,"Staf Dosen Univ.DeLasale, Kota Manado -SULUT",,
9101-00-0000-0705,"Asisten Manager Arnold Laoh Law Firm, Kota Manado",,
9101-00-0000-0705,"Kepala Kantor Libert and Parners, Kota Manado,-Sulut.",,
9101-00-0000-0709,Pembuat estimasi (Estimator) PT. Mitra Bakti Papua (Rekanan PT. FREE PORT INDONESIA),,
9101-00-0000-0709,Dokumen Service Misionaris RBMU Sentani Jayapura,,
9101-00-0000-0709,Pembuat Invoice PT. LPMAK PAPUA JAYAPURA (Rekanan PT.FREE PORT INDONESIA),,
9101-00-0000-0709,Operator SSB Pesawat Missionaris RBMU (TARIKU),,
9101-00-0000-0709,Ketua Dewan Pembina Pemberantasan Tuna,,
9101-00-0000-0709,Aksara/ Buta Aksara Kab-Tolikara,,
9101-00-0000-0709,Sekretaris Lembaga Dewan Adat,,
9101-00-0000-0709,Masyarakat Kabupaten Tolikara Provinsi Papua,,
9101-00-0000-0709,Ketua Lembaga Penanggulangan HIV/AIDS Kabupaten Tolikara Propvinsi Papua,,
9101-00-0000-0401,Wakil Ketua DPRD Kota Jayapyra (1999-2004),,
9101-00-0000-0401,Wakil Ketua DPR Papua (2004-2014),,
9101-00-0000-0407,"1984-1985, Supervisor Ruffer GmbH, Berlin, Germany",,
9101-00-0000-0407,"1985-1989, Marketing Manager PT. Dinahety Motor Industri, Jakarta",,
9101-00-0000-0407,"1989-1992, Direktur PT. Adira ( Astra Group ) Jakarta",,
9101-00-0000-0407,"1993-2004, Direktur Utama PT. Leo Kencana Utama, Jakarta",,
9101-00-0000-0407,"2004-2009, Anggota DPR-RI Fraksi PKB",,
9101-00-0000-0407,"2004-2007, Anggota Komisi II DPR-RI",,
9101-00-0000-0407,"2007-2008, Anggota Komisi III DPR-RI",,
9101-00-0000-0407,"2008-2009, Anggota Komisi I DPR-RI",,
9101-00-0000-0801,"PT. Karya Taufik Lestari (Developer), Perumahan, Direktur, 1987-2009",,
9101-00-0000-0801,"PT. Karya Taufik Lestari, Komisaris, 2009-2012",,
9101-00-0000-0801,Anggota DPR RI. Anggota. 2009-2014,,
9201-00-0000-0501,"2004-2013, DPR-R1, ANGGOTA, INDONESIA",,
9201-00-0000-0501,"1998-2001, PT. SUMBER KARUNIA MAHALUHUR, KOMISARIS, INDONESIA",,
9201-00-0000-0501,"1998-2004, PT. PAPUA TIMBERLAND INDONESIA, DIREKTUR, INDONESIA",,
9201-00-0000-0701,Longistic Officer PT. RMI (Resources Manegement Indonesia),,
9201-00-0000-0701,Supervisor PT. PATRINDO PERSADA MAJU,,
9201-00-0000-0701,Branch Manager PT. AXA INDONESIA,,
9201-00-0000-0701,Direktur PT. MELITA,,
9201-00-0000-0701,Anggota DPR/MPR R1 2009-2014 Dapil Papua Barat,,
9201-00-0000-0401,"Divisi Hubungan Luar Negeri, Pusat Pendidikan dan Informasi HAM, Jakarta, 1993-1999",,
9201-00-0000-0401,"Direkhir Eksekutif Irian Jaya Crisis Center, Jakarta, 1999-2003",,
9201-00-0000-0401,"Sekjen Komnas Reaktivisasi Pemekaran Provinsi Irian jaya Barat, Jakarta, 2002-2004",,
9201-00-0000-0401,Ketua DPRD Provinsi Irian Jaya Barat Periode 2004-2009,,
9201-00-0000-0401,Wakil Ketua DPRD Provinsi Papua Barat periode 2009-2014,,
3305-00-0000-0508,"2009-2013,ADVOKAT, PENGACARA/KURATOR, JAKARTA",,
3305-00-0000-0201,Guru Bahasa Inggris SMA Cokroaminoto Surakarta (1984-1990),,
3305-00-0000-0201,Kepala Canbang Bethania International (1990-1991),,
3305-00-0000-0201,Sales representative Toyota Astra Motor (1991-1991),,
3305-00-0000-0201,Editor dan penejermah di PT. Erlangga Jakarta (1991-1992),,
3305-00-0000-0201,Staf Konusultan dan Interpreter di Kedubes Jepang (1992-1993),,
3305-00-0000-0201,Penerjemah lepas di beberapa penerbit (1993-1995),,
3305-00-0000-0201,Dosen FISIP Univet Bantera Sukoharjo (1995-2005),,
3305-00-0000-0201,Anggota DPRD Kabupaten Sukoharjo (1999-2000),,
3305-00-0000-0201,Wakil Bupati Sukoharjo (2000-2005),,
3305-00-0000-0201,Wakil Bupati Sukoharjo (2005-2009),,
3305-00-0000-0201,Anggota DPR/MPR RI (2009-2014),,
3305-00-0000-0601,Advokat /Pengacara (1987),,
3305-00-0000-0601,"Bupati (2000-2005,205-2010)",,
3305-00-0000-0601,Wiraswasta (2010-Sekarang),,
3305-00-0000-0301,Dosen/FE UMS / Surakarta,,
3305-00-0000-0301,Direktur/ PT. Era Adicitra Intermedia/ Surakarta,,
3305-00-0000-0401,Anggota DPR-Ri 2009-2014,,
3305-00-0000-0401,"Ketua Flaksi PDI Perjuangan DPR-Ri,2012",,
3305-00-0000-0402,DPR/MRP-RI Wakil Ketua Komisi VI Tahun 2009-sekarang di Jakarta,,
3305-00-0000-0402,DPR/MRP-RI Anggota Fraksi PDI Perjuangan DPR RI Tahun 2004-2009 di Jakarta,,
3305-00-0000-0402,DPR PDI Pejuangan sebagai Kepala Sekretariat Tahun 2000-2003 di Jakarta,,
3305-00-0000-0402,PT. Lippo Kymco Motor Ind sebagai Advisor HRD Tahun 2000-2009 di Cikarang,,
3305-00-0000-0402,PT. Lippo Kymco Motor Ind sebagai manager HRD & GA Tahun 1997-2000 di Jakarta,,
3305-00-0000-0402,PT. Lippo Industries Sebagai SPV. HRD & GA Tahun 1995-1997 di Jakarta,,
3305-00-0000-0402,PT. Lippo Cikarang sebagai DPV.ADM Marketing Tahun 1993-1997 di Jakarta,,
3305-00-0000-0408,Direktur Utama KOPINDO 2000-2003,,
3305-00-0000-0408,Tenaga Aheli F-PDI Perjuangan DPR RI 2005-2014,,
3305-00-0000-0802,"UD. Permata Rajawali, Solo, Owner,2000-Sekarang",,
3305-00-0000-0802,"CV. ZEN ENTERPRISE, Solo & Jakarta, Owner, 2003-Sekarang",,
3305-00-0000-0802,"PT.Borneo Gems, Komisaris, 2010-Sekarang",,
8201-00-0000-0101,Jabatan Biro Keuangan Provinsi Irian Jaya (1973-1993),,
8201-00-0000-0101,Kepala Badan Pengelola Keuangan Daerah Kab Sorong (1993-2006),,
8201-00-0000-0101,Ketua Tim Pengkajian Pembangunan Daerah Kab Sorong Bekerja sama dengan Uni Eropa dan Amerika Latin (1995-2006),,
8201-00-0000-0101,Dosen Luar Biasa pada Sekolah Tinggi Ilmu Administatif dan Akuntasi Jayapura (1985-1993),,
8201-00-0000-0101,Dosen Luar pada University Negeri Cendrawasih (1985-1993),,
