id,provinsi_id,nama,tempat_lahir,tanggal_lahir,jabatan,fraksi,alamat,keterangan
2814,51,"MADE SUDIARTA, SH",Singaraja,  25-11-1959,Wakil Ketua,Fraksi Nasdem,"Jl. Gajah Mada No. 100, Ds. Banjar Jawa, Kec. Buleleng",
2815,51,NI KETUT WINDRAWATI,Singaraja,  20-09-1969,Sekretaris,Fraksi Nasdem,"BD. Pegayaman, Ds. Temukus, Kec. Banjar",
2816,51,Dra. M. PUTRI NARENI,Singaraja,  22-05-1963,Anggota,Fraksi Nasdem,"BD. Tegallinggah, Ds. Les, Kec. Tejakula",
2817,51,"NI KADEK TURKINI, SH",Umejero, 02-03-1977,Ketua Fraksi,Fraksi PDIP,"Dsn. Kalibukbuk, Ds. Kalibukbuk, Kec. Buleleng",
2818,51,"I GEDE ODHY BUSANA, SH",Bubunan,  01-07-1960,Wakil Ketua,Fraksi PDIP,"BD. Kelodan, Desa Bubunan, Kec. Seririt",
2819,51,I GUSTI MADE ARTANA,Singaraja,  21-11-1968,Sekretaris,Fraksi PDIP,"Jl. Laksamana No. 89, Ds. Baktiseraga, Kec. Buleleng",
2820,51,NYOMAN  SUKARMEN,Busungbiu,  21-11-1971,Wakil Sekretaris,Fraksi PDIP,"BD. Kelod, Ds. Busungbiu, Kec. Busungbiu",
2821,51,WAYAN MASDANA,Singaraja,  11-06-1968,Bendahara,Fraksi PDIP,"BD. Kaja Kauh, Desa Tamblang, Kec. Kubutambahan",
2822,51,GEDE SUPRIATNA,Tejakula,  20-12-1968,Anggota Fraksi / Ketua DPRD,Fraksi PDIP,"BD. Kawanan, Ds. Tejakula, Kec. Tejakula",
2823,51,PUTU MANGKU MERTAYASA,Banjar, 31-12-1971,Anggota,Fraksi PDIP,"BD. Sekar, Ds. Banjar, Kec. Banjar",
2824,51,"PUTU MANGKU BUDIASA, SH",Buleleng,  23-02-1965,Anggota,Fraksi PDIP,"BD. Bululada, Ds. Selat, Kec. Sukasada",
2825,51,"NYOMAN BUJANA, SE",Suwug, 14-08-1964,Anggota,Fraksi PDIP,"Br. Kajanan, Desa Suwug, Kec. Sawan",
2826,51,NI LUH SRI SENIWI,Bungkulan,  10-07-1965,Anggota,Fraksi PDIP,"BD. Dauh Munduk, Ds. Bungkulan, Kec. Sawan",
2827,51,I GUSTI KOMANG SWASTIKA,Jakarta, 06-04-1966,Anggota,Fraksi PDIP,"Lingk. Tegal Mawar, Kel. Banjar Bali, Kec. Buleleng",
2828,51,DEWA GEDE SUGIHARTO,Penarukan,10-04-1975,Anggota,Fraksi PDIP,"Jl. Setia Budi, Kel. Penarukan, Kec. Buleleng",
2829,51,I WAYAN INDRAWAN,Pancasari,  05-02-1980,Anggota,Fraksi PDIP,"BD. Karma, Ds. Pancasari, Kec. Sukasada",
2830,51,KETUT NGURAH ARYA,Gerokgak,  23-03-1974,Anggota,Fraksi PDIP,"BD. Pucaksari, Ds. Gerokgak, Kec. Gerokgak",
2831,51,"I WAYAN PARWA, MP., MBA",Gerokgak,  23-11-1965,Anggota,Fraksi PDIP,"BD. Gandongan Cemara, Ds. Tukad Sumaga, Kec. Gerokgak",
2832,51,"H. MULYADI PUTRA, S.Sos.",Gondol, 03-03-1983,Anggota,Fraksi PDIP,"BD. Sekeling, Ds. Penyabangan, Kec. Gerokgak",
2833,51,GEDE SUPARMEN,Bebetin, 18-09-1965,Ketua Fraksi,Fraksi Golkar,"BD. Tabang, Ds. Bebetin, Kec. Sawan",
2834,51,GUSTI KETUT NUABA,Banjarasem,  21-01-1954,Wakil Ketua,Fraksi Golkar,"BD. Munduk Sari, Ds. Pengulon, Kec. Gerokgak",
2835,51,I GEDE WISNAYA,Jombang,  16-03-1979,Sekretaris,Fraksi Golkar,"BD. Desa, Ds. Cempaga, Kec. Banjar",
2836,51,"I KETUT SUSILA UMBARA, SH",Singaraja,  22-11-1963,Anggota Fraksi / Wakil Ketua I DPRD,Fraksi Golkar,"BD. Kelod Kauh, Ds. Panji, Kec. Sukasada",
2837,51,"I NYOMAN GEDE WANDIRA ADI, ST",Singaraja,  18-02-1971,Anggota,Fraksi Golkar,"JL. Jalak No 12, Ds. Kaliuntu, Kec. Buleleng",
2838,51,I PUTU TIRTHA ADNYANA,Bondalem,31-10-1948,Anggota,Fraksi Golkar,"BD. Jerokuta, Ds. Bondalem, Kec. Tejakula",
2839,51,"KETUT JANAYASA, SH",Nagasepeha,31-12-1966,Anggota,Fraksi Golkar,"Dsn. Dajan Margi, Ds. Nagasepaha, Kec. Buleleng",
2840,51,KADEK WIDANA,Kayuputih,  22-09-1978,Ketua Fraksi,Fraksi Gerindra,"BD. Menagung, Ds. Kayuputih, Kec. Banjar",
2841,51,I KETUT SUARTANA,Wanagiri, 10-01-1970,Wakil Ketua,Fraksi Gerindra,"BD. Bukit Balu, Ds. Ambengan, Kec. Sukasada",
2842,51,I KETUT MERTIASA,Pemuteran,12-07-1980,Sekretaris,Fraksi Gerindra,"BD. Loka Segara,Ds. Pemuteran, Kec. Gerokgak",
2843,51,"WAYAN EDIPARSA, SH",Bengkala,  15-03-1973,Anggota,Fraksi Gerindra,"BD. Kelodan,Ds. Bengkala, Kec. Kubutambahan",
2844,51,LUH MARLENI,Sangsit, 01-01-1965,Anggota,Fraksi Gerindra,"BD. Beji, Ds. Sangsit, Kec. Sawan",
2845,51,"GEDE SURADNYA, SH",Singaraja,  23-03-1960,Anggota,Fraksi Gerindra,"BD. Pasar, Ds. Anturan, Kec. Buleleng",
2846,51,LUH HESTI RANITASARI,Singaraja,  08-03-1985,Ketua Fraksi,Fraksi Demokrat,"Jl. Wr.Supratman, Kel. Penarukan, Kec. Buleleng",
2847,51,"MADE ARIAWAN, SST.Par., MBA",Singaraja,  10-10-1980,Wakil Ketua,Fraksi Demokrat,"BD. Karang Boma, D. Pecatu,Kec. Kuta Selatan",
2848,51,GUSTI AGUNG NGURAH PUTRA SUDEWA,Gobleg, 23-07-1991,Sekretaris,Fraksi Demokrat,"BD. Tengah, Ds. Gobleg, Kec. Banjar",
2849,51,KADEK SUMARDIKA,Umeanyar,  12-05-1980,Bendahara,Fraksi Demokrat,"BD. Pawitra, Ds. Umeanyar, Kec. Seririt",
2850,51,"DEWA PUTU TJAKRA, SH",Tembok, Th.1953,Anggota,Fraksi Demokrat,"BD. Tembok, Ds. Tembok, Kec. Tejakula",
2851,51,"I MADE ADI PURNAWIJAYA, S.Sos.",Singaraja,  26-02-1980,Anggota Fraksi / Wakil Ketua II DPRD,Fraksi Demokrat,"BD. Pendem, Ds. Alasangker, Kec. Buleleng",
2852,51,"I WAYAN ARTA, SH",Sidetapa,  23-11-1967,Ketua Fraksi,Fraksi Hanura,"BD. Delod Pura, Ds. Sidetapa, Kec. Banjar",
2853,51,Ir. GDE WISNAYA WISNA,Singaraja,  24-08-1958,Wakil Ketua,Fraksi Hanura,"Panji Asri Blok E/9,Ds/Kel. Panji, Kec. Sukasada",
2854,51,"WAYAN TEREN, SH",Ambengan,  20-05-1955,Sekretaris,Fraksi Hanura,"BD. Ambengan, Ds. Ambengan, Kec. Sukasada",
2855,51,"KETUT WIRSANA, SH",Penuktukan,01-01-1958,Bendahara,Fraksi Hanura,"BD. Kawanan, Ds. Penuktukan, Kec. Tejakula",
2856,51,"KETUT SUMARDHANA, SH., MM",Bungkulan,31-12-1956,Anggota Fraksi / Wakil Ketua III DPRD,Fraksi Hanura,"BD. Dauh Munduk, Ds. Bungkulan, Kec. Sawan",
2857,51,MADE BUDIASA,Tukad  Sumaga,16-10-1981,Anggota,Fraksi Hanura,"BD. Buluh, Ds. Tukad Sumaga, Kec. Gerokgak",
2858,51,,,,,,,
2859,51,I DEWA GEDE MERTAJAYA,GIANYAR,14 OKTOBER 1972,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI NASDEM,"BR. SIYUT, DESA TULIKUP GIANYAR (0361) 943 143",DAERAH PEMILIHAN
2860,51,"DEWA MADE MAHADI, SH",PEJENG - GIANYAR,8 SEPTEMBER 1968,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI NASDEM,"BR. DINAS PACUNG, DESA PEJENG KELOD.",DAERAH PEMILIHAN
2861,51,"ANAK AGUNG GEDE AGUNG WIRA MANTRA,ST",DENPASAR,18 JUNI 1968,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. LEBIH DUUR KAJA,DESA LEBIH,KECAMATAN GIANYAR",DAERAH PEMILIHAN
2862,51,LUH SUCININGSIH,KUBUTAMBAHAN,17 OKTOBER 1982,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"LK. KAJA KANGIN, DS. SIANGAN,KEC.GIANYAR (0361)",DAERAH PEMILIHAN
2863,51,I WAYAN KARMA,GIANYAR,07 DESEMBER 1965,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"LINGKUNGAN BUKIT JANGKRIK, DS. SAMPLANGAN,KEC.GIANYAR",DAERAH PEMILIHAN
2864,51,Drs. I WAYAN TAGEL WINARTA,SANDING,31 DESEMBER 1967,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. MANCAWARNA, DS. SANDING. KEC. TAMPAKSIRING, KAB.",DAERAH PEMILIHAN
2865,51,Drs. I MADE WARDANA,GIANYAR,06 JANUARI 1964,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. KEBON KAJA, DS.BELEGA,KEC.BLAHBATUH.KAB",DAERAH PEMILIHAN
2866,51,"NI MADE RATNADI,SE",GIANYAR,16 PEBRUARI 1969,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,DS. BURUAN. KEC. BLAHBATUH. KAB. GIANYAR (0361) 943 143,DAERAH PEMILIHAN
2867,51,"I WAYAN SUDIARTANA,SH",GIANYAR,20 APRIL 1969,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. PATOLAN, DS. PERING . KEC.BLHBATUH.KAB.GIANYAR",DAERAH PEMILIHAN
2868,51,"I KETUT SUMADHI, SH",GIANYAR,11 NOVEMBER 1964,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. SAKIH, DS. GUWANG, KEC.SUKAWATI, KAB.GIANYAR",DAERAH PEMILIHAN
2869,51,"PUTU GEDE PEBRIANTARA,SE",GIANYAR,3PEBRUARI 1976,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR.PENINJOAN , DS.BATUAN, KEC.SUKAWATI, KAB.GIANYAR",DAERAH PEMILIHAN
2870,51,"I KETUT SUDARSANA,ST,.M.Si",SINGAPDU,08 DESEMBER 1973,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. BELANG, DS.SINGAPADU KALER,",DAERAH PEMILIHAN
2871,51,"Dra. NI LUH YUNIATI,ST,.M.Si",DENPASAR,5 JUNI 1969,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. CELUK, DS. DESA CELUK, KEC. SUKAWATI, KAB. GIANYAR",DAERAH PEMILIHAN
2872,51,Ir. I MADE BUDIASA,GIANYAR,28 JUNI 1963,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. YANGLONI DESA PELIATAN, KEC.UBUD, KAB. GIANYAR (0361)",DAERAH PEMILIHAN
2873,51,I NYOMAN AMERTAYASA,DANGIN LABAK,19 PEBRUARI 1972,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. DANGIN LABAK, DESA SINGAKERTA,KEC. UBUD, KAB.",DAERAH PEMILIHAN
2874,51,I WAYAN SUARTANA,TANGKUP,19 PEBRUARI 1974,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. TANGKUP, DESA BUKIAN, KEC. PAYANGAN, KAB. GIANYAR",DAERAH PEMILIHAN
2875,51,"NGAKAN PUTU TIRTA PRAMONO,SH",KELIKI,19 PEBRUARI 1985,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. TRIWANGSA, DESA KELIKI, KEC.TEGALLALANG, KAB.",DAERAH PEMILIHAN
2876,51,I KETUT SUDIASA,PUPUAN,06 JUNI 1973,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BR. PEREAN, DESA PUPUAN, KEC. TEGALLALANG, KAB.",DAERAH PEMILIHAN
2877,51,I MADE SUTEJA,GIANYAR,TAHUN 1968,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"PEGESANGAN, DS. TEMESI. KEC. GIANYAR.KAB. GIANYAR (0361)",DAERAH PEMILIHAN
2878,51,"I GUSTI NGURAH ANOM MASTA,SE",GIANYAR,23 MARET 1964,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR.TOJAN, DS. PERING . KEC. BLAHBATUH. KAB. GIANYAR",DAERAH PEMILIHAN
2879,51,"COKORDA PUTRA INDRAYANA,S.Sos.M.A.P",GIANYAR,29 APRIL 1975,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR.DENJALAN, DS.BATUBULAN, KEC.SUKAWATI, KAB. GIANYAR",DAERAH PERMILIHAN
2880,51,"I KADEK ERA SUKADANA,SH",PADANG TEGAL,5 SEPTEMBER 1968,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR. PADANG TEGAL KELOD JLN. HANOMAN NO.58,KEL.UBUD.KAB.",DAERAH PEMILIHAN
2881,51,"I WAYAN GEDE SUDARTA,SH",GIANYAR,31 MARET 1972,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR. ABIANSEMAL, DS. LODTUNDUH, KEC. UBUD, KAB.",DAERAH PEMILIHAN
2882,51,"Drs. I MADE TOGOG,M,Si",TARO,18 PEBRUARI 1966,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR. TARO KAJA, DESA TARO,KEC.TEGALLALANG,",DAERAH PEMILIHAN
2883,51,dr. COKORDA GEDE WISNU PARTA,"BR. GERIA,PAYANGAN",27 APRIL 1962,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GOLKAR,"BR. GERIA, DESA MELINGGIH, KEC. PAYANGAN, KAB. GIANYAR",DAERAH PEMILIHAN
2884,51,"IDA BAGUS NYOMAN RAI,SH.M.Si",GIANYAR,25 SEPTEMBER 1955,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GERINDRA,"LINGK. SAMPIANG, KEL. GIANYAR.KEC. GIANYAR. KAB.",DAERAH PEMILIHAN
2885,51,"COK GD. PUTRA PEMAYUN,SH",GIANYAR,25 JANUARI 1955,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GERINDRA,"BR. PUSEH ,DS. PEJENG. KEC. TAMPAKSIRING, KAB.GIANYAR",DAERAH PEMILIHAN
2886,51,"I MADE WIRASILA,SH",GIANYAR,17 JULI 1967,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GERINDRA,"BR. TEGAL JAYA BATUBULAN, DS. BATUBULAN, KEC.SUKAWATI",DAERAH PERMILIHAN
2887,51,I MADE DANA,GIANYAR,17 JUNI 1971,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GERINDRA,"BR. BAUNG, DESA SAYAN, KEC, UBUD, KAB. GIANYAR (0361) 943",DAERAH PEMILIHAN
2888,51,"I GUSTI NGURAH AGUS SUPRIADI,SH",BR. BRESELA,19 PEBRUARI 1977,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI GERINDRA,"BR. BRESELA, DESA BRESELA, KEC.PAYANGAN , KAB.GIANYAR",DAERAH PEMILIHAN
2889,51,"ANAK AGUNG GD. BAWA HARTAWAN,ST",GIANYAR,23 SEPTEMBER 1969,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRAT,"LINGKUNGAN TRIWANGSA BITERA, KEC. GIANYAR.KAB.",DAERAH PEMILIHAN
2890,51,"I KETUT JATA, SH",GIANYAR,15 JUNI 1965,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRAT,"BR. LODPEKEN , DS. KERAMAS , KEC. BLAHBATUH, KAB. GIANYAR",DAERAH PEMILIHAN
2891,51,"I MADE JANJI,SH",BR. PAMESAN KETEWEL,4 JANUARI 1960,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRAT,"BR. PAMESAN KETEWEL, DS. KETEWEL. KEC SUKAWATI (0361)",DAERAH PEMILIHAN
2892,51,"I KETUT KARDA,SH.MH",UBUD,6 JUNI 1963,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRAT,"BR. LAPLAPAN, DESA PETULU, KEC UBUD, KAB. GIANYAR (0361)",DAERAH PEMILIHAN
2893,51,"I GEDE SUDIARTA,SE",GIANYAR,18 JULI 1977,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI DEMOKRAT,"BR. SEMA, DESA MELINGGIH, KEC.PAYANGAN, KAB. GIANYAR",DAERAH PEMILIHAN
2894,51,"I NYOMAN ARTAWA PUTRA,S.IP",GIANYAR,04 APRIL 1970,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI HANURA,"BR. BLANGSINGA, DS. SABA, KEC. BLAHBATUH, KAB. GIANYAR",DAERAH PEMILIHAN
2895,51,MADE RAI ARIMBAWA,GIANYAR,29 DESEMBER 1997,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI HANURA,"BR. SUMAMPAN, DS. KEMENUH, KEC.SUKAWATI, KAB. GIANYAR",DAERAH PEMILIHAN
2896,51,IDA BAGUS MANU ATMAJA,KENDERAN,29 SEPTEMBER 1975,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI HANURA,"DESA KENDERAN, KEC. TEGALLALANG (0361) 943 143",DAERAH PEMILIHAN
2897,51,NGAKAN KETUT PUTRA,GIANYAR,01 MEI 1963,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI PKPI,"LINGK. BR. SAMPIANG, KEL. GIANYAR.KEC. GIANYAR. KAB.",DAERAH PEMILIHAN
2898,51,"I WAYAN BUDIANA, ST",TAMPAKSIRING,01 AGUSTUS 1970,ANGOTA DPRD KABUPATEN GIANYAR PERIODE 2014-2019,PARTAI PKPI,"BR. SARASEDA, DS. TAMPAKSIRING, KEC.",DAERAH PEMILIHAN
2899,51,,,,,,,
2900,51,"I Ketut Sugiasa, SH",Pemedilan, 25 September 1966,Ketua DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2901,51,"I Ketut Sudiasa, SE",B.B. Agung, 15 Agustus 1960,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2902,51,Ir. I Ketut Bameiyasa,Pergung, 1 Mei 1961,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2903,51,H. Adrimin,Pekutatan, 31 Desember 1961,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2904,51,"I Ketut Suastika, S.Sos",Tuwed ,22 Juli 1975,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2905,51,"I Nyoman Renteb, S.Pd",Pangkung Tabanan, 3 Mei 1968,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2906,51,"Ni Putu Lilyana, SE",Denpasar, 4 Maret 1968,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2907,51,Drs. I Nyoman Sutengsu Kesumayasa,Pekutatan, 14 Oktober 1963,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2908,51,Ni Made Sri Sutharmi,Negara, 1 September 1967,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2909,51,"I Nyoman Sudiasa, SH",Panghyangan, 22 Oktober 1971,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2910,51,Ni Made Artini,Delod Berawah, 31 Januari 1972,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2911,51,"I Gede Putu Suegardana Cita, SE",Penyaringan, 7 Desember 1983,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2912,51,Drs. Ida Bagus Susrama,Negara,4 Juni 1962,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2913,51,"I Made Sueca Antara, ST",Sebual, 14 Nopember 1975,Anggota DPRD Kab. Jembrana,PDI-P,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2914,51,"Ir. I Ketut Widastra, MM",Negara, 20 Agustus 1963,Anggota DPRD Kab. Jembrana,GOLKAR,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2915,51,I Komang Dekritasa,Baluk, 11 Mei 1961,Anggota DPRD Kab. Jembrana,GOLKAR,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2916,51,I Made Sabda,Tuwed ,8 Juni 1977,Anggota DPRD Kab. Jembrana,GOLKAR,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2917,51,"I Wayan Suardika, SP, M.Si",Jembrana, 16 Nopember 1972,Anggota DPRD Kab. Jembrana,GOLKAR,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2918,51,"I Kade Darma Susila, SH",Negara, 9 Mei 1967,Wakil Ketua DPRD,GERINDRA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2919,51,I Made Putu Yudha Baskara,Jembrana, 5 Mei 1967,Anggota DPRD Kab. Jembrana,GERINDRA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2920,51,I Wayan Sudirna,Nusasari, 12 April 1964,Anggota DPRD Kab. Jembrana,GERINDRA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2921,51,"I Ketut Sadwi Darmawan, SE",Asah Duren, 22 Maret 1969,Anggota DPRD Kab. Jembrana,GERINDRA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2922,51,"I Gede Agus Sanjaya, SE, MM",Negara, 8 Nopember 1976,Anggota DPRD Kab. Jembrana,HANURA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2923,51,Firlinand Taufieq,Pengambengan, 25 Maret 1967,Anggota DPRD Kab. Jembrana,HANURA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2924,51,"I Ketut Suarta, SE",Nusasari, 5 Januari 1967,Anggota DPRD Kab. Jembrana,HANURA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2925,51,I Komang Adiyasa,Tegalcangkring, 28 -10- 1977,Anggota DPRD Kab. Jembrana,HANURA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2926,51,Drs. I Wayan Wardana,Brawantangi, 27-7- 1966,Wakil Ketua DPRD,DEMOKRAT  SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2927,51,"I Ketut Catur, SE",Jembrana, 14 Oktober 1957,Anggota DPRD Kab. Jembrana,DEMOKRAT SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2928,51,"I Putu Kama Wijaya, SH",Pergung, 7 - 8 - 1965,Anggota DPRD Kab. Jembrana,DEMOKRAT SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2929,51,"I Putu Dwita, S.Pt",Dauhwaru, 16 - 8- 1968,Anggota DPRD Kab. Jembrana,DEMOKRAT SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2930,51,Mahmudi,Ponorogo, 24 Nopember 1968,Anggota DPRD Kab. Jembrana,DEMOKRAT SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2931,51,Haryono,Pulukan, 31 Desember 1966,Anggota DPRD Kab. Jembrana,DEMOKRAT SEJAHTERA,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2932,51,Siti Ulfah,Yeh Sumbul, 12 Januari 1970,Anggota DPRD Kab. Jembrana,KEBANGSAAN NASIONAL,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2933,51,H Muhamad Yunus,Madura, 19 Desember 1979,Anggota DPRD Kab. Jembrana,KEBANGSAAN NASIONAL,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2934,51,"I Ketut Suardika, SE",Asah Duren, 20 Juli 1981,Anggota DPRD Kab. Jembrana,KEBANGSAAN NASIONAL,Jl. Surapati No. 03 Negara Telp. 0365-41039,
2935,51,,,,,,,
2936,51,"I NENGAH SUMARDI, SE.M.Si.",SIBETAN,18/07/1973,KETUA,Fraksi Golkar,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2937,51,"I MADE WIRTA, SE.",BUNGAYA,31/12/1966,WAKIL KETUA,Fraksi PDIP,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2938,51,"IDA BAGUS ADNYANA, SH.",MUNCAN,23/03/1966,WAKIL KETUA,Fraksi Gerindra,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2939,51,"I NYOMAN KARYA KARTIKA, SH.",BELOG,03/01/67,WAKIL KETUA,Fraksi Demokr,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, aTELF. 0363 - 21206",
2940,51,I MADE JUWITA,SERAYA,08/10/75,ANGGOTA,Fraksi Nasdem,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2941,51,"I KOMANG SUDANTA, SE.",KARANGASEM,28/10/1968,ANGGOTA,Fraksi PDIP,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2942,51,"I GUSTI AYU MAS SUMATRI,S.Sos.MAP.",SIDEMEN,31/12/1968,ANGGOTA,Fraksi PDIP,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
2943,51,"I NYOMAN WINATA,SH.",ASAK,31/12/1964,ANGGOTA,Fraksi PDIP,"DPRD KAB.KARANGASEM, JLN NGURAH RAI AMLAPURA, TELF. 0363 - 21206",
