lembaga,provinsi_id,dapil_id,partai_id,calon_urutan,calon_id,nama,kelamin,tinggal,agama,tempat_lahir,tanggal_lahir
DPR,33,3306,5,3,DPR33060503,Dra. INDIRA KARTINI MASJCHUN SOFWAN,P,JAKARTA SELATAN,,,
DPR,33,3306,5,4,DPR33060504,"Ir. H.BEJO RUDIANTORO, MM,M.Sc",L,JAKARTA TIMUR,,,
DPR,33,3306,5,5,DPR33060505,"Dr. Ir. TOMMY PRIAUTAMA, MBA",L,JAKARTA UTARA,,,
DPR,33,3306,5,6,DPR33060506,"RETNANI ARIMBI, S.H. M.H",p,KOTA SEMARANG,,,
DPR,33,3306,5,7,DPR33060507,IRSANI DAMAYANTI,P,JAKARTA SELATAN,,,
DPR,33,3306,5,8,DPR33060508,"H. IMAN PRASETYO MOELYADI, SE",L,JAKARTA SELATAN,,,
DPR,33,3306,9,1,DPR33060901,LUKMAN HAKIM SAIFUDDIN,L,JAKARTA SELATAN,,,
DPR,33,3306,9,2,DPR33060902,Dra. Hj. MUNAWAROH,P,DEMAK,,,
DPR,33,3306,9,3,DPR33060903,KH. MUSLICH ZA,L,MAGELANG,,,
DPR,33,3306,9,4,DPR33060904,MUHAMMAD ABDI MUNIF,L,SURAKARTA,,,
DPR,33,3306,9,5,DPR33060905,BUDHI PURWANTO,L,JAKARTA SELATAN,,,
DPR,33,3306,9,6,DPR33060906,"ESTIKOMAH, SH",P,TEMANGGUNG,,,
DPR,33,3306,9,7,DPR33060907,"SINTA DEWI KUSUMAWARDHANI, S.Pt, MM",P,WONOSOBO,,,
DPR,33,3306,9,8,DPR33060908,SYARIFUDDIN,L,JAKARTA PUSAT,,,
DPR,33,3306,2,1,DPR33060201,"H. ABDUL KADIR KARDING, S.Pi, M.Si",L,KOTA SEMARANG,,,
DPR,33,3306,2,2,DPR33060202,ABDUL ARIF,L,WONOSOBO,,,
DPR,33,3306,2,3,DPR33060203,WIJI LESTARI,P,KOTA SURAKARTA,,,
DPR,33,3306,2,4,DPR33060204,Drs. SUWARSA,L,MAGELANG,,,
DPR,33,3306,2,5,DPR33060205,DHEYNA HASIHOLAN,L,KOTA BEKASI,,,
DPR,33,3306,2,6,DPR33060206,NISAUL LATHIFAH,P,MOJOKERTO,,,
DPR,33,3306,2,7,DPR33060207,MELI YULIANI,P,JAKARTA TIMUR,,,
DPR,33,3306,2,8,DPR33060208,MUBASYIER FATAH,L,JAKARTA SELATAN,,,
DPR,33,3306,6,1,DPR33060601,Ir. H. HARRY POERNOMO,L,KOTA JAKARTA SELATAN,,,
DPR,33,3306,6,2,DPR33060602,"H. RADEN PURWANTO, MM",L,KAB. PURWOREJO,,,
DPR,33,3306,6,3,DPR33060603,Dra. ALIMAH SOESILO,P,KOTA BEKASI,,,
DPR,33,3306,6,4,DPR33060604,Ir. HARTATI,P,KAB. MAGELANG,,,
DPR,33,3306,6,5,DPR33060605,"Drs. I WAYAN SUDANA, M.Si",L,KOTA SEMARANG,,,
DPR,33,3306,6,6,DPR33060606,"YUDI SYAMHUDI SUYUTI, S. Sos",L,KOTA JAKARTA PUSAT,,,
DPR,33,3306,6,7,DPR33060607,SUGIYANTO HARJO SEMANGUN,L,KOTA JAKARTA BARAT,,,
DPR,33,3306,6,8,DPR33060608,drg. Hj. INDAH MAWARTI,P,KOTA JAKARTA SELATAN,,,
DPR,33,3306,10,1,DPR33061001,"ANDIN BAHTIAR, ST",L,JAKARTA TIMUR,,,
DPR,33,3306,10,2,DPR33061002,"H. DJOKO BESARIMAN, MM",L,SEMARANG,,,
DPR,33,3306,10,3,DPR33061003,Hj. TUTI INDRIYATI,P,KOTA BEKASI,,,
DPR,33,3306,10,4,DPR33061004,"H.R. SUTRISMAN, SH",L,JAKARTA TIMUR,,,
DPR,33,3306,10,5,DPR33061005,"Dr. ARWANDRIJA RUKMA, S.IP, MPAM",L,KOTA TANGERANG SELATAN,,,
DPR,33,3306,10,6,DPR33061006,"Dra. SETYO EDININGSIH, MM",P,JAKARTA BARAT,,,
DPR,33,3306,10,7,DPR33061007,"Hj. DIAH TURIS KAEMIRAWATI, SH",P,KOTA PALEMBANG,,,
DPR,33,3306,10,8,DPR33061008,IRWAN HADIWINATA,L,JAKARTA BARAT,,,
DPR,33,3306,3,1,DPR33060301,PRIYATNO EDY KUNCORO,L,KOTA DEPOK,,,
DPR,33,3306,3,2,DPR33060302,"DRA. HJ. SITI ZAINAB, MA",P,KOTA JAKARTA SELATAN,,,
DPR,33,3306,3,3,DPR33060303,MUQODDAM CHOLIL,L,KOTA JAKARTA SELATAN,,,
DPR,33,3306,3,4,DPR33060304,"AMIN FAHRUDIN, SH, MH",L,BOGOR,,,
DPR,33,3306,3,5,DPR33060305,MUHAMMAD IKHSAN,L,MAGELANG,,,
DPR,33,3306,3,6,DPR33060306,UMMI AMRIYATUN,P,PURWOREJO,,,
DPR,33,3306,3,7,DPR33060307,MARKHAMAH AMINI,P,KOTA BEKASI,,,
DPR,33,3306,7,1,DPR33060701,HM. ROSYID HIDAYAT. Ir,L,JAKARTA SELATAN,,,
DPR,33,3306,7,2,DPR33060702,Hj. SITI KHANAH WINDU ASTUTI,P,JAKARTA SELATAN,,,
DPR,33,3306,7,3,DPR33060703,"H. ANIS HARIRI, ST, MSE",L,KOTA DEPOK,,,
DPR,33,3306,7,4,DPR33060704,Ir. KRISNO PUDJONGGO,L,JAKARTA UTARA,,,
DPR,33,3306,7,5,DPR33060705,"ANIK AMIKAWATI, S.Sos, M.Si",P,KOTA SEMARANG,,,
DPR,33,3306,7,6,DPR33060706,HIMAWAN SUTANTO,L,JAKARTA TIMUR,,,
DPR,33,3306,7,7,DPR33060707,NURCAHYO ANGGOROJATI,L,JAKARTA TIMUR,,,
DPR,33,3306,7,8,DPR33060708,HERLINA SURYOSUTARSO,P,KOTA DEPOK,,,
DPR,33,3306,14,1,DPR33061401,NURSALIM S.Pd,L,PURWOREJO,,,
DPR,33,3306,14,2,DPR33061402,BAMBANG PURWANTO,L,KOTA BEKASI,,,
DPR,33,3306,14,3,DPR33061403,"RETNO UNTARI, SH",P,KOTA JAKARTA PUSAT,,,
DPR,33,3306,14,4,DPR33061404,BAMBANG GUNADI,L,KOTA MAGELANG,,,
DPR,33,3306,14,5,DPR33061405,"DR. EDDY MULYONO, MM",L,KOTA JAKARTA SELATAN,,,
DPR,33,3306,14,6,DPR33061406,IDA ROMIYATI,P,PATI,,,
DPR,33,3306,14,7,DPR33061407,AYU PUSPITASARI,P,KOTA JAKARTA UTARA,,,
DPR,33,3306,14,8,DPR33061408,MILA AMALIYAH,P,KOTA JAKARTA BARAT,,,
DPR,33,3306,4,1,DPR33060401,"NUSYIRWAN SOEDJONO, ST",L,JAKARTA TIMUR,,,
DPR,33,3306,4,2,DPR33060402,Ir. SUDJADI,L,SUKOHARJO,,,
DPR,33,3306,4,3,DPR33060403,INA AMMANIA,P,JAKARTA TIMUR,,,
DPR,33,3306,4,4,DPR33060404,MM RESTU HAPSARI,P,JAKARTA PUSAT,,,
DPR,33,3306,4,5,DPR33060405,H. BUDIARTO LINGGOWIJONO,L,JAKARTA SELATAN,,,
DPR,33,3306,4,6,DPR33060406,Drs. MARUTO,L,BEKASI,,,
DPR,33,3306,4,7,DPR33060407,"Drs. H. MARDJONO, MM, Ph. D",L,JAKARTA TIMUR,,,
DPR,33,3306,4,8,DPR33060408,VITA ERVINA,P,JAKARTA TIMUR,,,
DPR,33,3306,8,1,DPR33060801,"Ir. H. TJATUR SAPTO EDY, MT",L,JAKARTA TIMUR,,,
DPR,33,3306,8,2,DPR33060802,"WASIT WIBOWO, SH",L,KOTA MAGELANG,,,
DPR,33,3306,8,3,DPR33060803,"DYAH HESTU LESTARI, S.Sos, M.Si",P,JAKARTA SELATAN,,,
DPR,33,3306,8,4,DPR33060804,"BIMO WIDAGDO, SE",L,JAKARTA PUSAT,,,
DPR,33,3306,8,5,DPR33060805,"Ir. EDDY PURNOMO, MM, MBA",L,KOTA TANGERANG,,,
DPR,33,3306,8,6,DPR33060806,DYAN FEBRY ANGGRAINI,P,JAKARTA TIMUR,,,
DPR,33,3306,8,7,DPR33060807,LILIK PARTINI SOEMANTRI,P,BEKASI,,,
DPR,33,3306,8,8,DPR33060808,"AMAN SUBEKTI, SE",L,JAKARTA BARAT,,,
DPR,33,3306,15,1,DPR33061501,Drs. H. ROCHMAT SLAMET,L,TANGERANG,,,
DPR,33,3306,15,2,DPR33061502,RISANG ARIF WIJANARKO,L,KOTA MAGELANG,,,
DPR,33,3306,15,3,DPR33061503,"DEWI ANGGRAENI, SE., MM",P,KOTA JAKARTA TIMUR,,,
DPR,33,3306,15,4,DPR33061504,"ANDRE RYANTO, SE",L,KOTA BOGOR,,,
DPR,33,3306,15,5,DPR33061505,"EDDY KAOY, SH",L,KOTA JAKARTA PUSAT,,,
DPR,33,3306,15,6,DPR33061506,YANTHI DHARMAYANTI,P,KOTA JAKARTA TIMUR,,,
DPR,33,3306,15,7,DPR33061507,NARIMO CIPTO SUTRISNO,L,KOTA JAKARTA TIMUR,,,
DPR,33,3306,15,8,DPR33061508,ALEXANDRA MARIA KAMBEY,P,KOTA JAKARTA PUSAT,,,
DPR,33,3307,1,1,DPR33070101,AMELIA ANGGRAINI,P,KOTA DEPOK,,,
DPR,33,3307,1,2,DPR33070102,DWI JAKA CAHYANA,L,JAKARTA TIMUR,,,
DPR,33,3307,1,3,DPR33070103,"Ir. S. DJATMIKO HADI, MM",L,KOTA SEMARANG,,,
DPR,33,3307,1,4,DPR33070104,"NOVI WAHYUNINGSIH, SE",P,KABUPATEN KEBUMEN,,,
DPR,33,3307,1,5,DPR33070105,"H. BAMBANG RONY PRAMANA, S.IP",L,JAKARTA BARAT,,,
DPR,33,3307,1,6,DPR33070106,Ir. TEGUH BOEDIYANA,L,KOTA BEKASI,,,
DPR,33,3307,1,7,DPR33070107,"SITI FATIMAH LUSIANTI AGUSTIN, S.Pd",P,KABUPATEN PURBALINGGA,,,
DPR,33,3307,5,1,DPR33070501,"BAMBANG SOESATYO, SE., MBA",L,JAKARTA TIMUR,,,
DPR,33,3307,5,2,DPR33070502,"RIA FITRIANA, S.FIL",p,JAKARTA SELATAN,,,
DPR,33,3307,5,3,DPR33070503,Drs. H. SOETARTO,L,JAKARTA UTARA,,,
DPR,33,3307,5,4,DPR33070504,"Ir. H. AHMAD BAKRI PUTRA, MBA",L,JAKARTA SELATAN,,,
DPR,33,3307,5,5,DPR33070505,ANGELIA DHIAN PERMATA DA SILVA,P,KOTA SEMARANG,,,
DPR,33,3307,5,6,DPR33070506,"A.S. SURYONEGORO, SH",L,JAKARTA SELATAN,,,
DPR,33,3307,5,7,DPR33070507,"EVI AYUNITA, SH, MH",P,KOTA SURABAYA,,,
DPR,33,3307,9,1,DPR33070901,"Ir. H. MUCHAMMAD ROMAHURMUZIY, MT",L,JAKARTA SELATAN,,,
DPR,33,3307,9,2,DPR33070902,"H. YUSUF CAHYONO, SH",L,KEBUMEN,,,
DPR,33,3307,9,3,DPR33070903,Hj.DJUMSIATIN,P,KOTA BEKASI,,,
DPR,33,3307,9,4,DPR33070904,H. ALI ABDUL MUTHOLIB,L,KOTA TANGERANG SELATAN,,,
DPR,33,3307,9,5,DPR33070905,SYAMSUDIN ALIANDONO,L,JAKARTA BARAT,,,
DPR,33,3307,9,6,DPR33070906,"FINI NOVIYATI, S.Pd",P,BANJARNEGARA,,,
DPR,33,3307,9,7,DPR33070907,"SITI ZAQIYATUN DAROJAH, SH",P,KEBUMEN,,,
DPR,33,3307,2,1,DPR33070201,Drs. H. TAUFIQ R. ABDULLAH,L,JAKARTA SELATAN,,,
DPR,33,3307,2,2,DPR33070202,H. YAZID MAHFUDZ,L,KEBUMEN,,,
DPR,33,3307,2,3,DPR33070203,ALFINA RAHIL ASHIDIQI,P,PURBALINGGA,,,
DPR,33,3307,2,4,DPR33070204,"H. WAKHID JUMALI, L.C",L,BANJARNEGARA,,,
DPR,33,3307,2,5,DPR33070205,NURBAYA,P,JAKARTA SELATAN,,,
DPR,33,3307,2,6,DPR33070206,SULPIYATIN,P,JAKARTA SELATAN,,,
DPR,33,3307,2,7,DPR33070207,"NUR BUDI HARIYANTO, MSi",L,KOTA TANGERANG,,,
DPR,33,3307,6,1,DPR33070601,"Ir. KRT. H. DARORI WONODIPURO, MM",L,KOTA TANGERANG,,,
DPR,33,3307,6,2,DPR33070602,"SUDEWA, ST, MT",L,KOTA JAKARTA TIMUR,,,
DPR,33,3307,6,3,DPR33070603,"Hj. SITI FATIMAH, S. Ag",P,KAB. BANJARNEGARA,,,
DPR,33,3307,6,4,DPR33070604,"BAKTI NENDRA PRAWIRO,M. Sc, MH",L,KOTA JAKARTA SELATAN,,,
DPR,33,3307,6,5,DPR33070605,"DHIAH KUNTHINI ETHIKAWATI, SE, SH",P,KOTA DEPOK,,,
DPR,33,3307,6,6,DPR33070606,R.A. DYANISA WAHYU NINGRUM,P,KOTA BANDUNG,,,
DPR,33,3307,6,7,DPR33070607,"R. BAMBANG BUDI SURJONO, SH",L,PURBALINGGA,,,
DPR,33,3307,10,1,DPR33071001,"Drs H.M SUPITO, MM",L,SEMARANG,,,
DPR,33,3307,10,2,DPR33071002,SISWADI SELODIPOERO,L,WONOSOBO,,,
DPR,33,3307,10,3,DPR33071003,AESTI KHOMSIYAH,P,KEBUMEN,,,
DPR,33,3307,10,4,DPR33071004,Drs HARYANTO S,L,JAKARTA SELATAN,,,
DPR,33,3307,10,5,DPR33071005,IMAM MALIKI,L,PURBALINGGA,,,
DPR,33,3307,10,6,DPR33071006,NINUK WIDHOSARI,P,JAKARTA PUSAT,,,
DPR,33,3307,10,7,DPR33071007,PENINA VERONICA DE FRETES,P,JAKARTA PUSAT,,,
DPR,33,3307,3,1,DPR33070301,"AGOES POERNOMO, SIP",L,KOTA JAKARTA SELATAN,,,
DPR,33,3307,3,2,DPR33070302,H. ROFIK HANANTO,L,PURBALINGGA,,,
DPR,33,3307,3,3,DPR33070303,Dra. ARUM NURAINI,P,CILACAP,,,
DPR,33,3307,3,4,DPR33070304,Ir. H. SUGIHONO KARYOSUWONDO,L,KOTA BEKASI,,,
DPR,33,3307,3,5,DPR33070305,"KHUSNUL KHOTIMAH, S.Pd",P,PURBALINGGA,,,
DPR,33,3307,3,6,DPR33070306,RINI PURWANDARI,P,BANJARNEGARA,,,
DPR,33,3307,3,7,DPR33070307,EPRILYA RUSHANIDAH,P,PURBALINGGA,,,
DPR,33,3307,7,1,DPR33070701,"Ir. IDRIS SUGENG, M.Sc",L,JAKARTA PUSAT,,,
DPR,33,3307,7,2,DPR33070702,Dra. RA IDA RIYANTI,P,JAKARTA SELATAN,,,
DPR,33,3307,7,3,DPR33070703,"WENANG LAKSONO, SE",L,JAKARTA SELATAN,,,
DPR,33,3307,7,4,DPR33070704,"SETYARINI DWIRETNATI, SH,M.Kom",P,JAKARTA SELATAN,,,
DPR,33,3307,7,5,DPR33070705,"YULIANI SURYANINGRUM, SH",P,KEBUMEN,,,
DPR,33,3307,7,6,DPR33070706,"MUHAMMAD KUSWANDI, ST",L,KOTA DEPOK,,,
DPR,33,3307,7,7,DPR33070707,"H. ENDON PRIYANTO, ST, MM",L,BANJARNEGARA,,,
DPR,33,3307,14,1,DPR33071401,"H. DJASRI, ST.,MM",L,BANJARNEGARA,,,
DPR,33,3307,14,2,DPR33071402,SUWITO SUPRAYOGI,L,KOTA DEPOK,,,
DPR,33,3307,14,3,DPR33071403,HARI INDAH DWI MULYANI,P,PATI,,,
DPR,33,3307,14,4,DPR33071404,PANDU YUNIARTO,L,KOTA JAKARTA TIMUR,,,
DPR,33,3307,14,5,DPR33071405,FITRIAH,P,KOTA JAKARTA BARAT,,,
DPR,33,3307,14,6,DPR33071406,"Dr. AGUS UJIANTO, M.Si., MED,SpB",L,KOTA SEMARANG,,,
DPR,33,3307,14,7,DPR33071407,"DEWI MASYITOH, S.Pd",P,KOTA DEPOK,,,
DPR,33,3307,4,1,DPR33070401,Drs. UTUT ADIANTO,L,TANGERANG SELATAN,,,
DPR,33,3307,4,2,DPR33070402,dr. DIAH DEFAWATI ANDE,P,JAKARTA SELATAN,,,
DPR,33,3307,4,3,DPR33070403,YANITA PERMATASARI,P,JAKARTA SELATAN,,,
DPR,33,3307,4,4,DPR33070404,"Ir. DIDIEK SETIABUDI HARGONO, SE, ME",L,BEKASI BARAT,,,
DPR,33,3307,4,5,DPR33070405,ZAINAL ABIDIN AMIR,L,SUMENEP,,,
DPR,33,3307,4,6,DPR33070406,IRAWATI HERMAWAN,P,JAKARTA SELATAN,,,
DPR,33,3307,4,7,DPR33070407,"BAMBANG RAHARDJO, S.P., MM",L,SEMARANG,,,
DPR,33,3307,8,1,DPR33070801,"Ir. H. TAUFIK KURNIAWAN, MM",L,KOTA SEMARANG,,,
DPR,33,3307,8,2,DPR33070802,"AYU PRASTYANI, A.Md",P,KOTA SEMARANG,,,
DPR,33,3307,8,3,DPR33070803,"RACHMAD SUGIYANTO, ST",L,KOTA SEMARANG,,,
DPR,33,3307,8,4,DPR33070804,"SEPTIANA YISKA WAHYANI, ST",P,KOTA SEMARANG,,,
DPR,33,3307,8,5,DPR33070805,KARYONO,L,KOTA SEMARANG,,,
DPR,33,3307,8,6,DPR33070806,"HANDRIYATI, A.Md",P,KOTA SEMARANG,,,
DPR,33,3307,8,7,DPR33070807,OVEI WAHYU DWI YANTO,L,KOTA SEMARANG,,,
DPR,33,3307,15,1,DPR33071501,"R. MUHAMMAD HAKIM, S.Pdi, M.Ag",L,PURWOREJO,,,
DPR,33,3307,15,2,DPR33071502,BAKTI PANE,L,KOTA JAKARTA SELATAN,,,
DPR,33,3307,15,3,DPR33071503,AYU AMALIA,P,BOGOR,,,
DPR,33,3307,15,4,DPR33071504,"NUSA SETIANTO, S. Kom",L,KOTA TANGERANG SELATAN,,,
DPR,33,3307,15,5,DPR33071505,"EVI NURISRA  APRILIA SARI, S.Pd",P,BOGOR,,,
DPR,33,3307,15,6,DPR33071506,ALITA MARSANTI,P,KOTA JAKARTA SELATAN,,,
DPR,33,3307,15,7,DPR33071507,MUHAMMAD ICHSAN,L,PEKALONGAN,,,
DPR,33,3308,1,1,DPR33080101,SRIJANTO TJOKROSUDARMO,L,KOTA BEKASI,,,
DPR,33,3308,1,2,DPR33080102,RUMIYATI,P,JAKARTA SELATAN,,,
DPR,33,3308,1,3,DPR33080103,ARIEF SURATMAN,L,KABUPATEN BANDUNG BARAT,,,
DPR,33,3308,1,4,DPR33080104,"GIYO AS, SE, MM",L,KOTA DEPOK,,,
DPR,33,3308,1,5,DPR33080105,Drs. BAMBANG SISWOKO UTOMO,L,KOTA SEMARANG,,,
DPR,33,3308,1,6,DPR33080106,"RATIH PUSPITANINGTIAS FAENI, SH., MH",P,JAKARTA SELATAN,,,
DPR,33,3308,1,7,DPR33080107,"ANDI  AZWAN, BBUS.MBA",L,JAKARTA UTARA,,,
DPR,33,3308,1,8,DPR33080108,"FARADILLAH, SE",P,JAKARTA SELATAN,,,
DPR,33,3308,5,1,DPR33080501,"H. DITO GANINDUTO, MBA",L,JAKARTA SELATAN,,,
DPR,33,3308,5,2,DPR33080502,TAUFAN EKO NUGROHO ROTORASIKO,L,JAKARTA PUSAT,,,
DPR,33,3308,5,3,DPR33080503,DRA. Hj. SITI ANIROH,P,KOTA BEKASI,,,
DPR,33,3308,5,4,DPR33080504,VIRTA HANISAH,P,KOTA TANGERANG SELATAN,,,
DPR,33,3308,5,5,DPR33080505,"H. BAMBANG EKO SURATMOKO, SH",L,KOTA SEMARANG,,,
DPR,33,3308,5,6,DPR33080506,"HJ. PURWATI, MBA",P,JAKARTA TIMUR,,,
DPR,33,3308,5,7,DPR33080507,"Ir. RACHMAD WIDIYANTO, M.Si",L,JAKARTA PUSAT,,,
DPR,33,3308,5,8,DPR33080508,DWININGSIH HARYANTI PUTRI,P,JAKARTA SELATAN,,,
DPR,33,3308,9,1,DPR33080901,"Dra. Hj. ELFI ZUHRO KASMAWATI, MM",P,KOTA SEMARANG,,,
DPR,33,3308,9,2,DPR33080902,"H. MUKHTAR HADYU, SH, M.Sc",L,JAKARTA PUSAT,,,
DPR,33,3308,9,3,DPR33080903,"ACHMAD MUSTAQIM, SP, MM",L,JAKARTA BARAT,,,
DPR,33,3308,9,4,DPR33080904,MUH. ALAUDIN SOBARNA,L,BANYUMAS,,,
DPR,33,3308,9,5,DPR33080905,"HARTONO, S.Sos",L,BANYUMAS,,,
DPR,33,3308,9,6,DPR33080906,"HELVONI MAHRINA, SE, MM",P,BENGKULU,,,
DPR,33,3308,9,7,DPR33080907,"H. YAHYA KAROMI, SH",L,CILACAP,,,
DPR,33,3308,9,8,DPR33080908,DRA. HJ. SITI MUSLIKHA,P,KOTA TANGERANG,,,
DPR,33,3308,2,1,DPR33080201,AHMAD IMAN,L,JAKARTA TIMUR,,,
DPR,33,3308,2,2,DPR33080202,SITI MUKAROMAH S.Ag,P,JAKARTA TIMUR,,,
DPR,33,3308,2,3,DPR33080203,MOH. TAUFICK HIDAYATULLOH,L,CILACAP,,,
DPR,33,3308,2,4,DPR33080204,BAMBANG BARATA AJI,L,BANYUMAS,,,
DPR,33,3308,2,5,DPR33080205,KHABIB MAHFUD,L,BANYUMAS,,,
DPR,33,3308,2,6,DPR33080206,YUALIFUS SALMAH,P,JAKARTA UTARA,,,
DPR,33,3308,2,7,DPR33080207,DWI YANTI,P,JAKARTA TIMUR,,,
DPR,33,3308,2,8,DPR33080208,IR. H. TRI BUDIANTO SOEKARNO,L,KOTA BEKASI,,,
DPR,33,3308,6,1,DPR33080601,"Hj. NOVITA WIJAYANTI, SE, MM",P,CILACAP,,,
DPR,33,3308,6,2,DPR33080602,Ir. SADAR SUBAGYO,L,KAB. BOGOR,,,
DPR,33,3308,6,3,DPR33080603,"SUWARJO HW., SPD, MM",L,KAB. CILACAP,,,
DPR,33,3308,6,4,DPR33080604,ABDUL HAKAM NAGIB,L,KOTA JAKARTA TIMUR,,,
DPR,33,3308,6,5,DPR33080605,WASKITA RINI,P,KOTA JAKARTA PUSAT,,,
DPR,33,3308,6,6,DPR33080606,"BRA. PUTRI WOELAN SARI DEWI, SH, M.KN",P,KOTA BEKASI,,,
DPR,33,3308,6,7,DPR33080607,AIRLANGGA NAGARA SATYA,L,KOTA JAKARTA SELATAN,,,
DPR,33,3308,6,8,DPR33080608,ARNIATI HM. THOIB,P,KOTA JAKARTA PUSAT,,,
DPR,33,3308,10,1,DPR33081001,Hj. JURMAINI SYAKUR,P,JAKARTA TIMUR,,,
DPR,33,3308,10,2,DPR33081002,"WINDU PRIYO WIBOWO, SE",L,KOTA BEKASI,,,
DPR,33,3308,10,3,DPR33081003,"Dr. H. WAKHUDIN, M.Pd",L,BANDUNG BARAT,,,
DPR,33,3308,10,4,DPR33081004,"KURNIA DANU AJI, S.IP",L,KOTA BEKASI,,,
DPR,33,3308,10,5,DPR33081005,"H. PRAMATARAM RBS, SH, MAP",L,JAKARTA BARAT,,,
DPR,33,3308,10,6,DPR33081006,AYI PUTRI TJAKRAWEDANA,P,JAKARTA SELATAN,,,
DPR,33,3308,10,7,DPR33081007,"HADI SANTOSA YAHYA, SH",L,BANJAR NEGARA,,,
DPR,33,3308,10,8,DPR33081008,"YENNY NOFLIANI BENGU, A.Md",P,JAKARTA TIMUR,,,
DPR,33,3308,3,1,DPR33080301,"Dr. ARIF AWALUDIN, SH,M.Hum",L,BANYUMAS,,,
DPR,33,3308,3,2,DPR33080302,NOVI ANDRIYANI,P,CILACAP,,,
DPR,33,3308,3,3,DPR33080303,"TRI WINARTI, S.Sos",P,CILACAP,,,
DPR,33,3308,3,4,DPR33080304,ETTY ROSITA,P,BANYUMAS,,,
DPR,33,3308,3,5,DPR33080305,"TOSSY ARYANTO, SE, MMAgr",L,KOTA JAKARTA SELATAN,,,
DPR,33,3308,3,6,DPR33080306,"RUMANTI AGUSTINA, S.Si.",P,BANYUMAS,,,
DPR,33,3308,3,7,DPR33080307,"H. AKHMAD SAEKHU, S.Pt., MM.",L,BEKASI,,,
DPR,33,3308,7,1,DPR33080701,"FARDAN FAUZAN, SE,  M.Sc",L,JAKARTA SELATAN,,,
DPR,33,3308,7,2,DPR33080702,"KHATIBUL UMAM WIRANU,M.Hum",L,KOTA DEPOK,,,
DPR,33,3308,7,3,DPR33080703,"LEGI SETIAWATI, SH",P,JAKARTA SELATAN,,,
DPR,33,3308,7,4,DPR33080704,"Drs. BAMBANG HARTONO, SH, MH",L,BANYUMAS,,,
DPR,33,3308,7,5,DPR33080705,WIDODO DWI PRASTOWO,L,BANYUMAS,,,
DPR,33,3308,7,6,DPR33080706,EFFA FAUZIAH,P,JAKARTA SELATAN,,,
DPR,33,3308,7,7,DPR33080707,"OKTO WIRYAWAN SUBAGYO,S.Sos",L,JAKARTA BARAT,,,
DPR,33,3308,7,8,DPR33080708,"SELVI WIDYA SARI, S.Kom",P,BLORA,,,
DPR,33,3308,14,1,DPR33081401,PRIO JATMIKO,L,BANYUMAS,,,
DPR,33,3308,14,2,DPR33081402,Dr. H. ARIS SUGIRI,L,BANYUMAS,,,
DPR,33,3308,14,3,DPR33081403,DWI SUPRAPTI,P,KOTA JAKARTA TIMUR,,,
DPR,33,3308,14,4,DPR33081404,MUHAMAD NASIHIN,L,KOTA JAKARTA UTARA,,,
DPR,33,3308,14,5,DPR33081405,SEINDAH SUMIWI,P,PATI,,,
DPR,33,3308,14,6,DPR33081406,DEWI SARTIKA SARI,P,KOTA DEPOK,,,
DPR,33,3308,14,7,DPR33081407,"DJOKO EDHI SOETJIPTO ABDURRAHMAN, SH.",L,KOTA JAKARTA TIMUR,,,
DPR,33,3308,14,8,DPR33081408,WARSITO,L,BANYUMAS,,,
DPR,33,3308,4,1,DPR33080401,ADISATRYA SURYO SULISTO,L,JAKARTA SELATAN,,,
DPR,33,3308,4,2,DPR33080402,Ir. WITYASMORO Sih HANDAYANTO,L,JAKARTA SELATAN,,,
DPR,33,3308,4,3,DPR33080403,IDA RESMI NURANI,P,KOTA BOGOR,,,
DPR,33,3308,4,4,DPR33080404,"BUDIMAN SUDJATMIKO, M.sc,M.Phil",L,JAKARTA SELATAN,,,
DPR,33,3308,4,5,DPR33080405,SWASTIKA NOORSABRI,L,YOGYAKARTA,,,
DPR,33,3308,4,6,DPR33080406,Dra. NURSINTAULI MAGDALENA,P,BEKASI,,,
DPR,33,3308,4,7,DPR33080407,ARIE TJAHJANTO,L,JAKARTA TIMUR,,,
DPR,33,3308,4,8,DPR33080408,"IIS AISAH, M.Si",P,CIREBON,,,
DPR,33,3308,8,1,DPR33080801,"AMMY AMALIA FATMA SURYA, SH, M.Kn",P,JAKARTA TIMUR,,,
DPR,33,3308,8,2,DPR33080802,"H. NURHADI M. MUSAWIR, SH, MM, MBA",L,JAKARTA PUSAT,,,
DPR,33,3308,8,3,DPR33080803,dr. H. HERU DWIYANTORO,L,BANYUMAS,,,
DPR,33,3308,8,4,DPR33080804,"H. MUHAMMAD HANAFI, S.Sos",L,CILACAP,,,
DPR,33,3308,8,5,DPR33080805,"AROFIQ, SE, S.Sos",L,JAKARTA TIMUR,,,
DPR,33,3308,8,6,DPR33080806,"SUCI WIDIANINGRUM S, ST, MT",P,JAKARTA TIMUR,,,
DPR,33,3308,8,7,DPR33080807,RIZKIA PRIMA YULIA,P,JAKARTA SELATAN,,,
DPR,33,3308,8,8,DPR33080808,"MAHFUDIN NIGARA, SE, MM",L,KOTA DEPOK,,,
DPR,33,3308,15,1,DPR33081501,DR. Ir. R. ROEDJITO DIRDJOSOENJOTO,L,BOGOR,,,
DPR,33,3308,15,2,DPR33081502,Drs. SARYONO JAHIDI,L,KOTA JAKARTA BARAT,,,
